PC1	PC2	PC3
-9.75831753124901	7.43848885495371	-1.2561312169725
-9.06424740580123	9.37657730034232	-0.518130761420351
-4.78066033350196	6.527547862428	-2.93311652289063
-5.64410616182144	5.06443326455622	-0.932896108072039
-4.80377674295323	5.30586482211769	-3.97018407733246
-0.384615895207307	-5.09209374130168	-2.60343662154206
-0.213818519938283	-4.80239979399338	-0.433978951650963
-0.852318744609733	-5.80167797960345	0.879644545932486
-2.31284230999354	-5.0353020329266	3.10976938362207
-5.21159162451286	-1.59476076193702	0.542849750358952
0.665665295796157	-6.10150463106216	0.564317014292699
1.92313657200654	-5.21266904215639	-0.576961727344904
0.468459092810909	-5.59617859029478	1.14771266616528
10.8011574455231	-1.41872040497334	-13.6360179256744
-3.10448075971925	-1.81845890997239	-0.0654473320077842
-5.13462447476745	-3.5735332050806	0.578123426471026
-4.75202778902703	4.02791811316764	-1.43586962278664
-2.92669662712319	0.998596395585129	0.548890210650515
-0.807323833259862	-4.08065113229215	2.53131219996116
-4.29408066808509	-7.20869556570915	0.811516330690408
-2.43865798104788	-4.57741625718229	2.42482592247751
-5.37015635992627	-2.26678703887658	3.9281961860219
14.1093790729356	-0.716021790471447	-21.2499159644708
-1.10662961211932	-4.98194708951231	2.26549362946816
9.82909757602345	-0.846401517320883	2.44410780246798
22.3160673763713	0.291550125958547	-27.495468609264
-0.0494382265727383	-9.86674779637889	4.75367518802126
-1.92025673573492	-5.61981541185868	3.59633364795364
-3.25635414827382	5.90383442867738	-9.57194389963247
-1.78799607674287	-6.54402446471925	6.61911189276594
7.92127895781521	-1.23785665902946	2.27346358525671
-5.67393500984099	1.20611897562437	0.759884272266883
4.04814145485319	-2.92771310181245	-0.0445615036461146
-0.354789687494863	-2.04169251290359	1.23444075335723
1.77819796067452	-10.6501825358458	3.40250674767881
0.529543053812796	-8.81068116716085	1.38449720291443
-0.792122793901165	-4.90097718316929	3.17820482124969
-1.04220021384288	-6.64461334686538	7.22032118737473
-2.34410942977116	-6.43055563969005	7.65536659015113
1.83691827208521	-13.7253893842223	1.47321167522376
1.86416572054411	-13.9685320483992	3.00864946170772
1.73817957178618	-12.1759135393724	3.14398990184947
-0.727803809537153	-2.96089913774752	0.569852487338681
-0.00294680938493583	-2.00477849146962	1.54964104089879
0.353865318815465	-3.23830215278501	-1.27459438437402
-1.21445707545465	-4.61462903680127	1.72156891249993
-7.80268046632753	6.6886197905162	-0.982699538321269
-11.314770006832	6.79548427327798	-0.186430644555426
-10.2289487040651	6.02142846442227	0.312455846518135
-6.7538598251129	2.34732284760122	-0.225156860569648
-10.9300283202493	9.71613821301525	0.407305121847845
-8.67735638477863	4.70462677687578	0.320815550602165
-9.24755165726516	6.77699704930223	0.819600415612883
-1.10972252661197	-2.13502691316137	-1.35159669262234
-1.81219809087469	0.934071439719507	1.57671062372401
-1.33687350922812	-4.01020322579441	-1.1076452174723
-2.81513805326383	-5.5728686501346	-0.650312950098879
-4.91731605155804	0.327499451949872	1.43303521397341
1.72267953080061	-7.93801868179058	-0.0266655117160142
-3.94766085531624	-1.35081989579031	0.742281423524374
-6.29197375848353	1.43446813186173	-1.94995148585834
0.122076928177502	-10.6459019168671	3.24570712992998
-2.12791832361218	-8.28765626467206	2.21139354364371
-6.73384966616293	3.81461095941102	-1.40408669662427
-1.61188880229384	-4.80063840958075	0.900122215128693
-4.94361677319722	-1.07103145727703	2.47772917865198
2.98634115009695	-5.84711398591562	0.0505370424169207
-0.367447883104722	-3.32866983403246	-1.34007017326486
1.20089121201368	-1.81170441503632	-4.3098352646604
-0.934386070974924	-2.22620306546961	1.18386960831639
-2.43517175614247	-1.75851667289357	-1.38324690948271
-0.712630601455163	-0.27602955313684	-0.889352710955827
-2.63387175442744	-4.39364815356934	-0.143959690850899
3.21707172271775	-8.57117692770117	0.923956625644475
2.86198453820867	-8.15000075196531	0.857103347462834
0.839054388484814	-5.57330494063301	0.123348301922288
31.4635763214801	7.95401934037177	0.132061415633185
12.4260246630376	-1.21429198654165	-2.25636113987416
0.408948106251209	-4.06794951603393	0.465945237765185
4.8347693443307	-3.93391495223738	-5.61137117290707
-1.27893083408359	-1.9490993924752	1.07378868611197
0.283540308608093	-2.13580358409288	-1.31223572759719
-1.72504483043896	-2.70660534224642	0.491902021133914
-0.725086905194781	-5.88192686381684	-1.6901027463332
-3.20979064594809	-2.77123006515381	4.05232128100534
9.81682993367706	1.68429753941909	6.41697333204891
-4.64561933550077	-10.5536557297713	3.14466020703579
1.6661154684018	-5.64275717550266	0.232443741961042
-5.30783016183759	-9.52772693077899	2.77469419184807
-8.21404681248065	1.45066767535668	0.265743600121537
-3.92440892575707	-10.3327430335008	3.4185020452098
25.9457778236842	10.6950922629087	12.2786541027276
-12.3465686399961	18.2548482302662	-0.869682666167159
-12.673262068121	18.2224221873124	-0.889741841787577
-13.158848984483	17.0480107771352	-1.49664564044367
-11.002787058406	11.8633478517346	0.904800642536905
-11.5014380987221	14.5451147603858	-0.905680258417835
-10.5301557313458	14.3806394099182	-0.765729665952168
27.1913438131885	12.3226624581446	12.4875032039827
35.1676676121129	14.7402855421551	9.98858971175046
19.939510885586	9.56402591987821	9.28291697955542
-6.20756596761925	0.516472088382148	0.813292204637741
-7.58061366835123	1.13546810510965	0.0437114562873729
20.2658873045053	9.65204142408471	10.3786906682171
37.1960569742693	15.6836217444328	11.5265319842461
35.6303069631785	16.5907856407071	12.2825706249108
-2.2683804497502	-2.39543886551093	1.48459444370925
-13.3446540188377	17.5254132510709	-1.61009556218947
-11.8048127193729	13.5867296176163	-1.44807945469254
-10.9956450658495	12.1953174369867	0.0959344610553402
-2.19694495397157	-5.49645503137777	1.49705366348744
-4.73628570968483	-10.3198327383501	3.51995105917532
-11.8009521421079	17.5302339016286	-1.18027243001026
-13.1223796730216	16.6288169158736	-0.682147922009605
-11.3577816997539	12.9207245146978	-1.12048666515781
-13.3961537754584	17.4716892389739	-1.72835090265729
-12.4284262649291	15.5380096182019	-0.324560684683632
-10.3050397447126	8.90287606102965	-1.76102428311713
-9.85221788470513	10.5015303156997	-1.31091445961307
-7.15125970561155	0.10309644884917	1.16684984815335
-6.87907608504802	-4.29418501222158	1.39054431714781
-6.63017765302617	-4.25172985364614	1.63856574357763
-7.37511002640014	1.45309205119882	2.69853482359843
24.7483920800291	10.4665665260935	9.33721362943886
-2.14739276817805	-5.71302674845221	1.02022390402934
-0.338179943982714	-13.6537943174432	4.79177747004118
1.28772393224069	-15.8113864604462	6.98632800507846
0.531192195104449	-14.5523557578788	7.67785613454492
-0.705063646632543	-3.12360264291569	2.40706370119322
3.78099013143613	-4.94577571456679	-5.39815027800076
3.50282083014618	-8.36661098192314	1.20942037271893
0.737419238708116	-16.1646123331855	3.15055783569213
0.00676101470319892	-15.0301802890313	6.42069138232083
0.581431130131912	-2.64061320561132	2.48971216792597
-0.846565863265262	-4.53036086062295	3.24782052536067
1.01618769310417	-9.63838587505951	2.46411733449799
-1.26322505118323	-3.84343559987681	-0.890042285248545
2.18826323632603	-8.20366593687888	0.726071916744465
1.07567015615328	-9.01412211524923	2.08844950759994
31.9749988531031	16.5743769403775	10.486571150363
3.97794719512163	-5.82073019925391	0.0589681015627585
-0.410423909402695	-5.54367650948832	5.91342557206665
-5.46929068827747	-0.756142224747574	3.37409266803352
-4.03924244071583	-1.34511643973465	1.427098181179
-5.56727791407256	-1.33538998115888	1.35647000612306
2.00913262916393	-1.82483753698727	-8.27330396917634
-0.615767301583038	-4.41222705236049	2.80379223953995
-1.07294033550667	-3.22361365211441	3.64962283823367
0.219082910134949	-3.08621337678466	4.4202365001573
-0.408543305826441	-2.45172309448407	-1.20841917507345
-0.211742372121565	-2.75652373935015	-1.05144665660229
-2.48835015143066	-3.70894321662155	1.35333957858233
-4.66165540083429	2.9054220254274	0.748792199490339
-9.68858680248487	6.85794759611928	0.244944119392316
-9.41536749475673	7.34855760873619	-2.79501757286212
-4.77952988667761	5.45390186415085	-0.555760301271387
-1.58886335197184	3.6938893339304	-0.345042280783753
-8.75392621550229	7.80263432191072	-0.881834755817977
3.83390379783145	8.20871497989859	0.0559036981736466
-9.94900591131442	7.84753510413713	0.0265010091897861
-8.81236211645085	6.4290156620042	-1.85794526135879
-4.5924991666934	0.823790924621127	0.0532263634662044
-2.75100679928678	-5.68734106857067	3.7870431328333
-1.26248263200677	-6.34448307036286	2.76047348823779
0.100639338679576	-5.65120537302826	2.96880808289713
-0.765631212737151	-5.00066260992327	3.32762678608354
0.723274844707902	-10.0524988012319	4.47330192169967
-1.80805392995964	-5.94149250985102	2.50438878455357
-3.12674001051142	-7.04518846192822	5.0320080076758
-0.0138085447959606	-9.54390030912415	2.47681017866605
3.08893172621367	-7.85034712161586	-2.74061374437349
-0.894045900855683	-2.83036017760469	0.0149326305120353
-1.71613912982737	-3.85795760916985	0.789374622112881
-0.0614307043676697	-5.70082009630792	1.58779273601407
-0.650972841330138	-7.93489549037836	1.50749614158011
2.10177672556505	-6.46862881915984	0.758058827082123
1.80058237964845	-7.05824806653554	1.08222541071941
2.26313203648949	-5.1162578797229	1.56170466460645
-3.38365805845683	-5.93275160247334	0.748761576859455
1.56571771032094	-7.37422086515754	2.43693221055679
-0.845456322359009	-6.45128743696872	3.38288518940736
